property_name,listing_href,price,floor_area,property_address,is_studio,is_room,property_type,currency,num_bedrooms,num_bathrooms,price_period,build_year,furnished,district_code
WATERBANK AT DAKOTA,https://www.propertyguru.com.sg/listing/20273206/for-rent-waterbank-at-dakota,7500,1152,25 Dakota Crescent,False,False,Condominium,S$ ,3.0,3.0,/mo,2013.0,Fully Furnished,D14
SINGA HILLS,https://www.propertyguru.com.sg/listing/20339978/for-rent-singa-hills,6000,1163,33 Jalan Singa,False,False,Apartment,S$ ,3.0,2.0,/mo,2016.0,Partially Furnished,D14
EUHABITAT,https://www.propertyguru.com.sg/listing/23828695/for-rent-euhabitat,3000,527,220 Jalan Eunos,False,False,Condominium,S$ ,1.0,1.0,/mo,2016.0,Fully Furnished,D14
TRE RESIDENCES,https://www.propertyguru.com.sg/listing/24252284/for-rent-tre-residences,1600,150,7 Geylang East Avenue 1,False,True,Condominium,S$ ,,,/mo,2018.0,,D14
PARC ESTA,https://www.propertyguru.com.sg/listing/24240265/for-rent-parc-esta,4900,635,910 Sims Avenue,False,False,New Project: 2022,S$ ,2.0,1.0,/mo,,,D14
LOTUS AT PAYA LEBAR,https://www.propertyguru.com.sg/listing/23972969/for-rent-lotus-at-paya-lebar,4570,420,11 Paya Lebar Road,False,False,Condominium,S$ ,1.0,1.0,/mo,2014.0,Fully Furnished,D14
PARC ESTA,https://www.propertyguru.com.sg/listing/24194178/for-rent-parc-esta,6850,1119,822 Sims Avenue,False,False,New Project: 2022,S$ ,3.0,2.0,/mo,,Partially Furnished,D14
PARC ESTA,https://www.propertyguru.com.sg/listing/24259910/for-rent-parc-esta,4980,527,902 Sims Avenue,False,False,New Project: 2022,S$ ,2.0,1.0,/mo,,Fully Furnished,D14
PARC ESTA,https://www.propertyguru.com.sg/listing/24259905/for-rent-parc-esta,4999,560,902 sims avenue,False,False,Apartment,S$ ,2.0,1.0,/mo,2022.0,Fully Furnished,D14
TOP APT  5 MIN TO EUNOS MRT,https://www.propertyguru.com.sg/listing/24119603/for-rent-top-apt-5-min-to-eunos-mrt,4988,580,Sims Avenue,False,False,Apartment,S$ ,2.0,1.0,/mo,2022.0,Fully Furnished,D14
PARK 1 SUITES,https://www.propertyguru.com.sg/listing/23754094/for-rent-park-1-suites,2000,1098,Lorong 40 Geylang,False,True,Condominium,S$ ,,,/mo,2017.0,Fully Furnished,D14
REZI 3TWO,https://www.propertyguru.com.sg/listing/24259832/for-rent-rezi-3two,3500,495,48 Lorong 32 Geylang,False,False,Apartment,S$ ,1.0,1.0,/mo,2017.0,Fully Furnished,D14
PARC ESTA,https://www.propertyguru.com.sg/listing/24251607/for-rent-parc-esta,5500,710,908 Sims Avenue,False,False,New Project: 2022,S$ ,2.0,2.0,/mo,,Partially Furnished,D14
NESS,https://www.propertyguru.com.sg/listing/23875027/for-rent-ness,3600,500,38 Lorong 32 Geylang,False,False,Condominium,S$ ,1.0,1.0,/mo,2015.0,Fully Furnished,D14
JALAN SENYUM,https://www.propertyguru.com.sg/listing/24232736/for-rent-jalan-senyum,1700,200,Jalan Senyum,False,True,Terraced House,S$ ,,,/mo,,Partially Furnished,D14
PARC ESTA,https://www.propertyguru.com.sg/listing/24259758/for-rent-parc-esta,5200,743,902 Sims Avenue,False,False,New Project: 2022,S$ ,2.0,2.0,/mo,,Partially Furnished,D14
PARC ESTA,https://www.propertyguru.com.sg/listing/24198836/for-rent-parc-esta,4100,452,912 Sims Avenue,False,False,New Project: 2022,S$ ,1.0,1.0,/mo,,Partially Furnished,D14
PARC ESTA,https://www.propertyguru.com.sg/listing/24148090/for-rent-parc-esta,4900,635,822 Sims Avenue,False,False,New Project: 2022,S$ ,2.0,1.0,/mo,,,D14
SENTOSA COVE,https://www.propertyguru.com.sg/listing/21880071/for-rent-sentosa-cove,70000,9000,Treasure Island,False,False,Detached House,S$ ,5.0,5.0,/mo,2011.0,Partially Furnished,D04
SENTOSA COVE,https://www.propertyguru.com.sg/listing/24056685/for-rent-sentosa-cove,88000,8300,Cove Drive,False,False,Detached House,S$ ,6.0,6.0,/mo,2011.0,Partially Furnished,D04
LAVISH MODERN BUNGALOW AT SENTOSA ISLAND ESTATE,https://www.propertyguru.com.sg/listing/24244059/for-rent-lavish-modern-bungalow-at-sentosa-island-estate,60000,4209,Sentosa Island,False,False,Bungalow House,S$ ,3.0,3.0,/mo,,Fully Furnished,D04
**LUXURIOUS COVE WAY BUNGALOW FOR RENT**,https://www.propertyguru.com.sg/listing/21672750/for-rent-luxurious-cove-way-bungalow-for-rent,36000,8200,Cove Way,False,False,Bungalow House,S$ ,6.0,5.0,/mo,,,D04
25 TELOK BLANGAH CRESCENT,https://www.propertyguru.com.sg/listing/hdb-for-rent-25-telok-blangah-crescent-24199657,2000,250,25 Telok Blangah Crescent,False,True,HDB Flat,S$ ,,,/mo,1975.0,Fully Furnished,D04
CARIBBEAN AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24255705/for-rent-caribbean-at-keppel-bay,2000,180,46 Keppel Bay Drive,False,True,Condominium,S$ ,,,/mo,2004.0,,D04
SKYLINE RESIDENCES,https://www.propertyguru.com.sg/listing/24251048/for-rent-skyline-residences,3900,484,610 Telok Blangah Road,False,False,Condominium,S$ ,1.0,1.0,/mo,2015.0,Fully Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24255637/for-rent-reflections-at-keppel-bay,15000,2562,1 Keppel Bay View,False,False,Condominium,S$ ,4.0,5.0,/mo,2013.0,,D04
CARIBBEAN AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/19403807/for-rent-caribbean-at-keppel-bay,6100,893,12 Keppel Bay Drive,False,False,Condominium,S$ ,2.0,2.0,/mo,2004.0,,D04
35 TELOK BLANGAH RISE,https://www.propertyguru.com.sg/listing/hdb-for-rent-35-telok-blangah-rise-24255971,3000,742,35 Telok Blangah Rise,False,False,HDB Flat,S$ ,2.0,1.0,/mo,1975.0,,D04
THE BERTH BY THE COVE,https://www.propertyguru.com.sg/listing/21737973/for-rent-the-berth-by-the-cove,9000,1516,212 Ocean Drive,False,False,Condominium,S$ ,3.0,3.0,/mo,2006.0,Partially Furnished,D04
CORALS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/20285849/for-rent-corals-at-keppel-bay,9800,1389,17 Keppel Bay Drive,False,False,Condominium,S$ ,3.0,2.0,/mo,2016.0,Partially Furnished,D04
WESTRIDGE WALK,https://www.propertyguru.com.sg/listing/24254863/for-rent-westridge-walk,1300,160,Westridge Walk,False,True,Terraced House,S$ ,,,/mo,,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24231776/for-rent-reflections-at-keppel-bay,8500,1281,5 Keppel Bay View,False,False,Condominium,S$ ,2.0,2.0,/mo,2013.0,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/20550831/for-rent-reflections-at-keppel-bay,15000,2462,1 Keppel Bay View,False,False,Condominium,S$ ,4.0,5.0,/mo,2013.0,Partially Furnished,D04
CARIBBEAN AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24243176/for-rent-caribbean-at-keppel-bay,8600,1227,40 Keppel Bay Drive,False,False,Condominium,S$ ,3.0,2.0,/mo,2004.0,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24251985/for-rent-reflections-at-keppel-bay,15000,2562,1 Keppel Bay View,False,False,Condominium,S$ ,4.0,5.0,/mo,2013.0,,D04
THE INTERLACE,https://www.propertyguru.com.sg/listing/19524176/for-rent-the-interlace,17000,3358,180 Depot Road,False,False,Condominium,S$ ,4.0,4.0,/mo,2013.0,Partially Furnished,D04
SKYLINE RESIDENCES,https://www.propertyguru.com.sg/listing/24250401/for-rent-skyline-residences,5500,829,610 Telok Blangah Road,False,False,Condominium,S$ ,2.0,2.0,/mo,2015.0,Partially Furnished,D04
CAPELLA THE CLUB RESIDENCES SINGAPORE,https://www.propertyguru.com.sg/listing/23430630/for-rent-capella-the-club-residences-singapore,60000,4200,"1 The Knolls, Sentosa Island Singapore",False,False,Apartment,S$ ,4.0,4.0,/mo,2015.0,Fully Furnished,D04
SIMEI GREEN CONDOMINIUM,https://www.propertyguru.com.sg/listing/24236472/for-rent-simei-green-condominium,2100,210,1 Simei Street 4,False,True,Condominium,S$ ,,,/mo,1999.0,Fully Furnished,D18
CITYLIFE @ TAMPINES,https://www.propertyguru.com.sg/listing/24237161/for-rent-citylife-tampines,1500,150,57 Tampines Central 7,False,True,Executive Condominium,S$ ,,,/mo,2016.0,Fully Furnished,D18
DOUBLE BAY RESIDENCES,https://www.propertyguru.com.sg/listing/24214402/for-rent-double-bay-residences,2500,350,19 Simei Street 4,True,False,Condominium,S$ ,,,/mo,2012.0,Fully Furnished,D18
COCO PALMS,https://www.propertyguru.com.sg/listing/24235582/for-rent-coco-palms,2999,463,21 Pasir Ris Grove,False,False,Condominium,S$ ,1.0,1.0,/mo,2019.0,Partially Furnished,D18
SAVANNAH CONDOPARK,https://www.propertyguru.com.sg/listing/24195060/for-rent-savannah-condopark,1500,130,45 Simei Rise,False,True,Condominium,S$ ,,,/mo,2005.0,Fully Furnished,D18
488401,https://www.propertyguru.com.sg/listing/24202231/for-rent-488401,3000,600,,False,True,Semi-Detached House,S$ ,,,/mo,,Partially Furnished,D18
THE PALETTE,https://www.propertyguru.com.sg/listing/24225935/for-rent-the-palette,1500,300,111 Pasir Ris Grove,False,True,Condominium,S$ ,,,/mo,2016.0,Fully Furnished,D18
CITYLIFE @ TAMPINES,https://www.propertyguru.com.sg/listing/24210540/for-rent-citylife-tampines,5000,1184,57 Tampines Central 7,False,False,Condominium,S$ ,3.0,3.0,/mo,2016.0,Fully Furnished,D18
WHITEWATER,https://www.propertyguru.com.sg/listing/21275430/for-rent-whitewater,4499,1206,23 Pasir Ris Street 72,False,False,Executive Condominium,S$ ,3.0,2.0,/mo,2005.0,Fully Furnished,D18
SIMEI GREEN CONDOMINIUM,https://www.propertyguru.com.sg/listing/24234302/for-rent-simei-green-condominium,2300,250,1 Simei Street 4,False,True,Condominium,S$ ,,,/mo,1999.0,Fully Furnished,D18
CITYLIFE @ TAMPINES,https://www.propertyguru.com.sg/listing/24234301/for-rent-citylife-tampines,1500,107,57 Tampines Central 7,False,True,Executive Condominium,S$ ,,,/mo,2016.0,Fully Furnished,D18
Q BAY RESIDENCES,https://www.propertyguru.com.sg/listing/20172623/for-rent-q-bay-residences,3999,797,1 1 Tampines St 86,False,False,Condominium,S$ ,2.0,2.0,/mo,2016.0,Fully Furnished,D18
BELYSA,https://www.propertyguru.com.sg/listing/23549573/for-rent-belysa,1400,100,59 Pasir Ris Drive 1,False,False,Executive Condominium,S$ ,1.0,1.0,/mo,2014.0,Fully Furnished,D18
WHITEWATER,https://www.propertyguru.com.sg/listing/24207813/for-rent-whitewater,1200,145,21 Pasir Ris Street 72,False,True,Executive Condominium,S$ ,,,/mo,2005.0,Fully Furnished,D18
222 SIMEI STREET 4,https://www.propertyguru.com.sg/listing/hdb-for-rent-222-simei-street-4-21492605,1400,100,222 Simei Street 4,False,True,HDB Flat,S$ ,,,/mo,1987.0,Fully Furnished,D18
THE EDEN @ TAMPINES,https://www.propertyguru.com.sg/listing/24233370/for-rent-the-eden-tampines,1400,120,27 Tampines Street 34,False,True,Condominium,S$ ,,,/mo,2003.0,Fully Furnished,D18
LIVIA,https://www.propertyguru.com.sg/listing/24233357/for-rent-livia,6000,1259,75 Pasir Ris Grove,False,False,Condominium,S$ ,3.0,3.0,/mo,2011.0,Fully Furnished,D18
THE TAPESTRY,https://www.propertyguru.com.sg/listing/24233322/for-rent-the-tapestry,2500,300,55 Tampines Street 86,True,False,Condominium,S$ ,,,/mo,2021.0,Fully Furnished,D18
CHANGI RISE CONDO,https://www.propertyguru.com.sg/listing/24035432/for-rent-changi-rise-condo,5000,1259,22 Simei Rise,False,False,Condominium,S$ ,3.0,3.0,/mo,2004.0,Fully Furnished,D18
MASTER ROOM @ MELVILLE PARK,https://www.propertyguru.com.sg/listing/23356852/for-rent-master-room-melville-park,1500,180,Simei Street 1,False,True,Condominium,S$ ,,,/mo,,Fully Furnished,D18
THE COLONNADE,https://www.propertyguru.com.sg/listing/22810174/for-rent-the-colonnade,14500,2882,82 Grange Road,False,False,Condominium,S$ ,2,3,/mo,1986.0,Partially Furnished,D10
OEI TIONG HAM PARK RESIDENCES,https://www.propertyguru.com.sg/listing/23665938/for-rent-oei-tiong-ham-park-residences,19500,4823,29 Oei Tiong Ham Park,False,False,Condominium,S$ ,4,4,/mo,2013.0,Partially Furnished,D10
GOOD CLASS BUNGALOW AT PEIRCE ROAD 现代设计优质别墅 DEMSEPY 荷兰路一带,https://www.propertyguru.com.sg/listing/24068715/for-rent-good-class-bungalow-at-peirce-road-%E7%8E%B0%E4%BB%A3%E8%AE%BE%E8%AE%A1%E4%BC%98%E8%B4%A8%E5%88%AB%E5%A2%85-demsepy-%E8%8D%B7%E5%85%B0%E8%B7%AF%E4%B8%80%E5%B8%A6,80000,8400,Swettemham,False,False,Good Class Bungalow,S$ ,5,5,/mo,2005.0,,D10
OEI TIONG HAM PARK RESIDENCES,https://www.propertyguru.com.sg/listing/24244820/for-rent-oei-tiong-ham-park-residences,19500,4822,29 Oei Tiong Ham Park,False,False,Condominium,S$ ,4,4,/mo,2013.0,Partially Furnished,D10
FOUR SEASONS PARK,https://www.propertyguru.com.sg/listing/22375566/for-rent-four-seasons-park,14999,2268,8 Cuscaden Walk,False,False,Condominium,S$ ,4,4,/mo,1994.0,Partially Furnished,D10
JUNIPER HILL,https://www.propertyguru.com.sg/listing/24235715/for-rent-juniper-hill,13800,1884,39 Ewe Boon Road,False,False,Condominium,S$ ,4,4,/mo,2022.0,Fully Furnished,D10
OEI TIONG HAM PARK,https://www.propertyguru.com.sg/listing/20636935/for-rent-oei-tiong-ham-park,19500,4823,Oei Tiong Ham Park,False,False,Condominium,S$ ,4,4,/mo,,Partially Furnished,D10
11 HOLLAND DRIVE,https://www.propertyguru.com.sg/listing/hdb-for-rent-11-holland-drive-24244671,3500,700,11 Holland Drive,False,False,HDB Flat,S$ ,3,1,/mo,1974.0,Partially Furnished,D10
HANA,https://www.propertyguru.com.sg/listing/24001601/for-rent-hana,37000,3531,8 Tomlinson Road,False,False,Apartment,S$ ,4,6,/mo,2014.0,,D10
CASA JERVOIS,https://www.propertyguru.com.sg/listing/24244521/for-rent-casa-jervois,8600,1636,99 Jervois Road,False,False,Condominium,S$ ,3,2,/mo,1990.0,Partially Furnished,D10
KASTURINA LODGE,https://www.propertyguru.com.sg/listing/24233389/for-rent-kasturina-lodge,6200,1044,20 Kay Poh Road,False,False,Apartment,S$ ,3,2,/mo,1999.0,Partially Furnished,D10
BUKIT TIMAH / BUKIT TIMAH ROAD / SWISS CLUB ROAD,https://www.propertyguru.com.sg/listing/24244470/for-rent-bukit-timah-bukit-timah-road-swiss-club-road,33000,6000,Swiss Club Road,False,False,Good Class Bungalow,S$ ,6,3,/mo,,Fully Furnished,D10
HOLLAND V HOME WITH POOL,https://www.propertyguru.com.sg/listing/23590792/for-rent-holland-v-home-with-pool,19500,5195,Holland Road,False,False,Apartment,S$ ,4,5,/mo,,Partially Furnished,D10
PEIRCE VILLAS,https://www.propertyguru.com.sg/listing/24098145/for-rent-peirce-villas,80000,8500,12 Peirce Road,False,False,Detached House,S$ ,5,7,/mo,2000.0,Partially Furnished,D10
OEI TIONG HAM PARK,https://www.propertyguru.com.sg/listing/23521772/for-rent-oei-tiong-ham-park,19500,4822,29 Oei Tiong Ham Park,False,False,Bungalow House,S$ ,4,4,/mo,,Partially Furnished,D10
OEI TIONG HAM PARK RESIDENCES,https://www.propertyguru.com.sg/listing/24244343/for-rent-oei-tiong-ham-park-residences,19500,4822,29 Oei Tiong Ham Park,False,False,Condominium,S$ ,4,4,/mo,2013.0,Partially Furnished,D10
JERVOIS JADE,https://www.propertyguru.com.sg/listing/21057764/for-rent-jervois-jade,5200,1141,21 Jervois Close,False,False,Apartment,S$ ,2,2,/mo,2000.0,Partially Furnished,D10
OEI TIONG HAM PARK,https://www.propertyguru.com.sg/listing/23570832/for-rent-oei-tiong-ham-park,19500,5199,29 Oei Tiong Ham Park,False,False,Condominium,S$ ,4,4,/mo,,Partially Furnished,D10
NOUVEL 18,https://www.propertyguru.com.sg/listing/24188504/for-rent-nouvel-18,25000,2476,18 Anderson Road,False,False,Condominium,S$ ,4,5,/mo,2014.0,,D10
ARDMORE RESIDENCE,https://www.propertyguru.com.sg/listing/23524322/for-rent-ardmore-residence,46000,3185,7 Ardmore Park,False,False,Apartment,S$ ,4,5,/mo,2013.0,Partially Furnished,D10
OEI TIONG HAM PARK RESIDENCES,https://www.propertyguru.com.sg/listing/24099546/for-rent-oei-tiong-ham-park-residences,19500,5199,29 Oei Tiong Ham Park,False,False,Condominium,S$ ,4,4,/mo,2013.0,Partially Furnished,D10
LEEDON RESIDENCE,https://www.propertyguru.com.sg/listing/24249759/for-rent-leedon-residence,45000,5694,10 Leedon Heights,False,False,Condominium,S$ ,5,6,/mo,2015.0,Partially Furnished,D10
AMBIENT SINGLE STOREY HOUSE - EXCEPTIONAL FAMILY SPACE IN IDYLLIC SURROUNDS,https://www.propertyguru.com.sg/listing/24194206/for-rent-ambient-single-storey-house-exceptional-family-space-in-idyllic-surrounds,39000,6000,Belmont Road / Leedon Park / Bin Tong Park,False,False,Good Class Bungalow,S$ ,5,4,/mo,,Partially Furnished,D10
SPANISH VILLAGE,https://www.propertyguru.com.sg/listing/19382466/for-rent-spanish-village,3988,700,62 Farrer Road,False,False,Condominium,S$ ,1,1,/mo,1987.0,Fully Furnished,D10
GREENLEAF GROVE,https://www.propertyguru.com.sg/listing/24183939/for-rent-greenleaf-grove,17000,5000,Greenleaf Grove,False,False,Semi-Detached House,S$ ,5,3,/mo,,Partially Furnished,D10
CRYSTAL COURT,https://www.propertyguru.com.sg/listing/24176755/for-rent-crystal-court,7500,1528,456 River Valley Road,False,False,Apartment,S$ ,3,2,/mo,1988.0,Fully Furnished,D10
VALLEY PARK,https://www.propertyguru.com.sg/listing/19101746/for-rent-valley-park,6300,1216,473 River Valley Road,False,False,Condominium,S$ ,2,2,/mo,1997.0,Partially Furnished,D10
TANGLIN REGENCY,https://www.propertyguru.com.sg/listing/9284759/for-rent-tanglin-regency,4200,710,381 Tanglin Road,False,False,Condominium,S$ ,2,2,/mo,1998.0,Partially Furnished,D10
6 HOLLAND CLOSE,https://www.propertyguru.com.sg/listing/hdb-for-rent-6-holland-close-24259215,3500,700,6 Holland Close,False,False,HDB Flat,S$ ,3,2,/mo,1973.0,Fully Furnished,D10
GREENLEAF VIEW,https://www.propertyguru.com.sg/listing/24210216/for-rent-greenleaf-view,13800,2800,Greenleaf view,False,False,Semi-Detached House,S$ ,4,3,/mo,,,D10
FERNHILL RESIDENCES,https://www.propertyguru.com.sg/listing/18661363/for-rent-fernhill-residences,6000,1248,39 Fernhill Road,False,False,Apartment,S$ ,2,2,/mo,2013.0,,D10
SPRING GROVE,https://www.propertyguru.com.sg/listing/24245437/for-rent-spring-grove,9000,1335,53B Grange Road,False,False,Condominium,S$ ,3,2,/mo,1996.0,Partially Furnished,D10
THE ASTON,https://www.propertyguru.com.sg/listing/21882898/for-rent-the-aston,7200,2132,2 Kay Poh Road,False,False,Condominium,S$ ,3,3,/mo,2002.0,Partially Furnished,D10
FERNHILL RESIDENCES,https://www.propertyguru.com.sg/listing/18661402/for-rent-fernhill-residences,8200,1518,39 Fernhill Road,False,False,Apartment,S$ ,3,3,/mo,2013.0,,D10
PALM SPRING,https://www.propertyguru.com.sg/listing/24201386/for-rent-palm-spring,10000,1852,22 Ewe Boon Road,False,False,Condominium,S$ ,4,4,/mo,1998.0,Partially Furnished,D10
THE MARBELLA,https://www.propertyguru.com.sg/listing/24218375/for-rent-the-marbella,8500,1463,31 Mount Sinai Rise,False,False,Condominium,S$ ,3,3,/mo,2005.0,Partially Furnished,D10
D'LEEDON (FORMER FARRER COURT),https://www.propertyguru.com.sg/listing/24206311/for-rent-d-leedon-former-farrer-court,16000,2347,13 Leedon Heights,False,False,Condominium,S$ ,4,4,/mo,2014.0,Partially Furnished,D10
KING'S GARDEN,https://www.propertyguru.com.sg/listing/24202699/for-rent-king-s-garden,12500,3500,King's Drive,False,False,Semi-Detached House,S$ ,4,4,/mo,1976.0,Partially Furnished,D10
D'LEEDON (FORMER FARRER COURT),https://www.propertyguru.com.sg/listing/24140568/for-rent-d-leedon-former-farrer-court,25000,6587,9 Leedon Heights,False,False,Condominium,S$ ,4,4,/mo,2014.0,Partially Furnished,D10
THE REINCARNATED BLACK&WHITE @GREENLEAF OFF HOLLAND ROAD 5 ROOMS! 5 TOILETS! COVERED PATIO! VIDEOS! !,https://www.propertyguru.com.sg/listing/21241750/for-rent-the-reincarnated-black-white-greenleaf-off-holland-road-5-rooms-5-toilets-covered-patio-videos,21000,3700,Greenleaf Drive,False,False,Semi-Detached House,S$ ,5,5,/mo,,Partially Furnished,D10
ARDMORE RESIDENCE,https://www.propertyguru.com.sg/listing/17466692/for-rent-ardmore-residence,45000,3186,7 Ardmore Park,False,False,Condominium,S$ ,4,4,/mo,2013.0,Partially Furnished,D10
WILBY / OLD HOLLAND ⭐️CHARMING GCB WITH ENGLISH FLAIR ⭐️HIGH CEILINGS （顶级优质洋房）☎️ PAM 90228600,https://www.propertyguru.com.sg/listing/24232814/for-rent-wilby-old-holland-charming-gcb-with-english-flair-high-ceilings-%E9%A1%B6%E7%BA%A7%E4%BC%98%E8%B4%A8%E6%B4%8B%E6%88%BF-pam-90228600,47000,11000,Wilby Road/ Brizay Park/ Old Holland Road,False,False,Good Class Bungalow,S$ ,5,6,/mo,,,D10
ALLSWORTH PARK,https://www.propertyguru.com.sg/listing/24216697/for-rent-allsworth-park,9000,1991,365 Holland Road,False,False,Condominium,S$ ,3,4,/mo,1985.0,,D10
SCULPTURA ARDMORE,https://www.propertyguru.com.sg/listing/24249609/for-rent-sculptura-ardmore,40000,2842,8 Ardmore Park,False,False,Condominium,S$ ,4,4,/mo,2014.0,Partially Furnished,D10
22 FOURTH AVE,https://www.propertyguru.com.sg/listing/21589173/for-rent-22-fourth-ave,140000,12976,Fourth Ave,False,False,Good Class Bungalow,S$ ,8,8,/mo,2005.0,Partially Furnished,D10
D'LEEDON (FORMER FARRER COURT),https://www.propertyguru.com.sg/listing/19141554/for-rent-d-leedon-former-farrer-court,25000,6587,1 Leedon Heights,False,False,Condominium,S$ ,4,4,/mo,2014.0,Partially Furnished,D10
LEEDON RESIDENCE,https://www.propertyguru.com.sg/listing/24195255/for-rent-leedon-residence,45000,5694,6 Leedon Heights,False,False,Condominium,S$ ,5,5,/mo,2015.0,Partially Furnished,D10
TROPICAL BUNGALOW WITH HUGE POOL @ DUCHESS G,https://www.propertyguru.com.sg/listing/23003865/for-rent-tropical-bungalow-with-huge-pool-duchess-g,22000,5500,,False,False,Detached House,S$ ,6,6,/mo,,Partially Furnished,D10
THE OLIV @ BALMORAL,https://www.propertyguru.com.sg/listing/24180132/for-rent-the-oliv-balmoral,39000,5414,11C Balmoral Road,False,False,Apartment,S$ ,4,4,/mo,2013.0,Partially Furnished,D10
CLIVEDEN AT GRANGE,https://www.propertyguru.com.sg/listing/21027596/for-rent-cliveden-at-grange,23000,4392,100 Grange Road,False,False,Condominium,S$ ,4,5,/mo,2011.0,Partially Furnished,D10
20 TAN KIM CHENG,https://www.propertyguru.com.sg/listing/24248827/for-rent-20-tan-kim-cheng,35000,7400,,False,False,Bungalow House,S$ ,5,6,/mo,,Partially Furnished,D10
ARDMORE RESIDENCE,https://www.propertyguru.com.sg/listing/16983817/for-rent-ardmore-residence,32000,3185,7 Ardmore Park,False,False,Condominium,S$ ,4,5,/mo,2013.0,Partially Furnished,D10
RV EDGE,https://www.propertyguru.com.sg/listing/22183172/for-rent-rv-edge,4300,450,2 Shanghai Road,False,False,Condominium,S$ ,1,1,/mo,2015.0,Fully Furnished,D10
BALMORAL CREST,https://www.propertyguru.com.sg/listing/19158724/for-rent-balmoral-crest,4500,786,1 Balmoral Crescent,False,False,Apartment,S$ ,1,2,/mo,2002.0,Partially Furnished,D10
5 DALVEY ESTATE,https://www.propertyguru.com.sg/listing/24248632/for-rent-5-dalvey-estate,20000,8047,,False,False,Bungalow House,S$ ,5,5,/mo,,,D10
VILLAS HOLLAND,https://www.propertyguru.com.sg/listing/24228519/for-rent-villas-holland,60000,12486,4 Bukit Sedap Road,False,False,Detached House,S$ ,6,9,/mo,,,D10
