project_id,rent,low_area_sqm,high_area_sqm,low_area_sqft,high_area_sqft,lease_date,no_of_bedrooms,street_name,project_name,district,property_type,longitude,latitude,id,category_name
2924,3400,30,40,400,500,2022-10-01,1,BEACH ROAD,CITY GATE,7,1,103.862331661034,1.30231590504573,1,Non-landed Properties
590,3200,30,40,400,500,2022-10-01,1,RIVER VALLEY ROAD,OXLEY EDGE,9,1,103.841625907749,1.2956231383758949,1,Non-landed Properties
742,2200,30,40,400,500,2022-10-01,1,CARDIFF GROVE,CARDIFF RESIDENCE,19,1,103.86608497973934,1.3550806421275567,1,Non-landed Properties
3078,3500,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
2952,3500,30,40,400,500,2022-10-01,1,BEATTY ROAD,STURDEE RESIDENCES,8,1,103.859039919341,1.3129193467866049,1,Non-landed Properties
2952,2650,30,40,400,500,2022-10-01,1,BEATTY ROAD,STURDEE RESIDENCES,8,1,103.859039919341,1.3129193467866049,1,Non-landed Properties
1350,2600,30,40,400,500,2022-10-01,1,RACE COURSE LANE,28 RC SUITES,8,1,103.852950813671,1.3099808502289898,1,Non-landed Properties
3078,3600,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
837,2900,30,40,400,500,2022-10-01,1,SERANGOON ROAD,REGENT RESIDENCES,12,1,103.864552498358,1.32422765671027,1,Non-landed Properties
284,2300,30,40,400,500,2022-10-01,1,JALAN MASJID,KEMBANGAN SUITES,14,1,103.9127255535555,1.3201522145093398,1,Non-landed Properties
463,2800,30,40,400,500,2022-10-01,1,BASSEIN ROAD,8 BASSEIN,11,1,103.848108217465,1.32353748014389,1,Non-landed Properties
960,2350,30,40,400,500,2022-10-01,1,MACKENZIE ROAD,MACKENZIE 138,9,1,103.8469989490015,1.3069183248075049,1,Non-landed Properties
3078,3500,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
3078,3600,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
863,2600,30,40,400,500,2022-10-01,1,LIM TUA TOW ROAD,CASA CAMBIO,19,1,103.87631551958532,1.3539070292426434,1,Non-landed Properties
3078,3300,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
364,2200,30,40,400,500,2022-10-01,1,LORONG 32 GEYLANG,NESS,14,1,103.8867783223545,1.31270047694761,1,Non-landed Properties
694,3200,30,40,400,500,2022-10-01,1,CHANGI ROAD,THE LENOX,14,1,103.91132855073567,1.3183885398538031,1,Non-landed Properties
314,2500,30,40,400,500,2022-10-01,1,ROSEWOOD DRIVE,PARC ROSEWOOD,25,1,103.78588117970818,1.428257717054441,1,Non-landed Properties
314,2500,30,40,400,500,2022-10-01,1,ROSEWOOD DRIVE,PARC ROSEWOOD,25,1,103.78588117970818,1.428257717054441,1,Non-landed Properties
2924,2850,30,40,400,500,2022-10-01,1,BEACH ROAD,CITY GATE,7,1,103.862331661034,1.30231590504573,1,Non-landed Properties
348,2000,30,40,400,500,2022-10-01,1,YIO CHU KANG ROAD,SPACE @ KOVAN,19,1,103.87688422971434,1.3546656760324367,1,Non-landed Properties
2994,3075,30,40,400,500,2022-10-01,1,DUNDEE ROAD,QUEENS PEAK,3,1,103.80691219570366,1.2945662990080766,1,Non-landed Properties
3078,3300,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
1038,2500,30,40,400,500,2022-10-01,99,CHANGI ROAD,SUITES@CHANGI,14,1,103.904757510881,1.317039111455095,1,Non-landed Properties
535,3000,30,40,400,500,2022-10-01,99,PASIR PANJANG ROAD,PARC IMPERIAL,5,1,103.7834001829456,1.2813929478527979,1,Non-landed Properties
865,3000,30,40,400,500,2022-10-01,1,FIRST STREET,SIGLAP V,15,1,103.92373441909,1.31285130783278,1,Non-landed Properties
309,2400,30,40,400,500,2022-10-01,1,GEYLANG ROAD,LE REGAL,14,1,103.8802886034135,1.31250951691186,1,Non-landed Properties
2952,2900,30,40,400,500,2022-10-01,1,BEATTY ROAD,STURDEE RESIDENCES,8,1,103.859039919341,1.3129193467866049,1,Non-landed Properties
535,3800,30,40,400,500,2022-10-01,99,PASIR PANJANG ROAD,PARC IMPERIAL,5,1,103.7834001829456,1.2813929478527979,1,Non-landed Properties
3078,3600,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
390,2600,30,40,400,500,2022-10-01,1,GUILLEMARD CRESCENT,COSMO,14,1,103.881034753019,1.30956843707397,1,Non-landed Properties
152,2000,30,40,400,500,2022-10-01,99,ELIAS ROAD,STRATUM,18,1,103.94354029373628,1.379448591335743,1,Non-landed Properties
1026,3500,30,40,400,500,2022-10-01,1,NORTH BRIDGE ROAD,HIGH STREET CENTRE,6,1,103.84921712944,1.28998869553165,1,Non-landed Properties
609,2800,30,40,400,500,2022-10-01,99,EASTWOOD ROAD,EASTWOOD REGENCY,16,1,103.95765016522466,1.3212613008953633,1,Non-landed Properties
595,2100,30,40,400,500,2022-10-01,1,BALESTIER ROAD,OKIO,12,1,103.853199661872,1.32213342822747,1,Non-landed Properties
590,3000,30,40,400,500,2022-10-01,1,RIVER VALLEY ROAD,OXLEY EDGE,9,1,103.841625907749,1.2956231383758949,1,Non-landed Properties
2640,3000,30,40,400,500,2022-10-01,1,SIMS DRIVE,SIMS URBAN OASIS,14,1,103.88100274601908,1.3195559388431559,1,Non-landed Properties
535,2800,30,40,400,500,2022-10-01,99,PASIR PANJANG ROAD,PARC IMPERIAL,5,1,103.7834001829456,1.2813929478527979,1,Non-landed Properties
1055,2500,30,40,400,500,2022-10-01,1,UPPER PAYA LEBAR ROAD,THE VUE,19,1,103.87999345387649,1.3468109624875049,1,Non-landed Properties
675,1900,30,40,400,500,2022-10-01,1,PARK ROAD,PEOPLE'S PARK COMPLEX,1,1,103.842519972666,1.28413397178419,1,Non-landed Properties
1394,2500,30,40,400,500,2022-10-01,1,KAMPONG BAHRU ROAD,HARBOUR SUITES,4,1,103.82748612410752,1.27223574230933,1,Non-landed Properties
2328,2000,30,40,400,500,2022-10-01,1,SIN MING ROAD,THOMSON V ONE,20,1,103.83556385382749,1.353199881248935,1,Non-landed Properties
1005,2300,30,40,400,500,2022-10-01,1,UPPER CHANGI ROAD,EAST VILLAGE,16,1,103.94621306164466,1.33177685950475,1,Non-landed Properties
96,2800,30,40,400,500,2022-10-01,1,LORONG 25A GEYLANG,CENTRA SUITES,14,1,103.8832764154255,1.31465160879158,1,Non-landed Properties
2829,2800,30,40,400,500,2022-10-01,1,GEYLANG EAST AVENUE 1,TRE RESIDENCES,14,1,103.88484235930434,1.3171974347115734,1,Non-landed Properties
373,2300,30,40,400,500,2022-10-01,1,UPPER SERANGOON ROAD,VIBES@UPPER SERANGOON,19,1,103.871245484511,1.3448551367538051,1,Non-landed Properties
71,2000,30,40,400,500,2022-10-01,1,TELOK KURAU ROAD,VIBES @ EAST COAST,15,1,103.9117317027135,1.309488530368885,1,Non-landed Properties
2906,2300,30,40,400,500,2022-10-01,99,FERNVALE ROAD,HIGH PARK RESIDENCES,28,1,103.87426329703833,1.3961021642664009,1,Non-landed Properties
675,2600,30,40,400,500,2022-10-01,1,PARK ROAD,PEOPLE'S PARK COMPLEX,1,1,103.842519972666,1.28413397178419,1,Non-landed Properties
1607,3200,30,40,400,500,2022-10-01,1,SOPHIA ROAD,MOUNT SOPHIA SUITES,9,1,103.8468431090475,1.30204397244541,1,Non-landed Properties
145,2300,30,40,400,500,2022-10-01,1,ALEXANDRA ROAD,ALEXIS,3,1,103.80736423377968,1.29125277805007,1,Non-landed Properties
2863,2600,30,40,400,500,2022-10-01,1,MEYAPPA CHETTIAR ROAD,THE POIZ RESIDENCES,13,1,103.86814370922272,1.3315449069588443,1,Non-landed Properties
3078,3500,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
1196,1600,30,40,400,500,2022-10-01,1,LORONG 22 GEYLANG,GRANDVIEW SUITES,14,1,103.882436760643,1.3127940948913102,1,Non-landed Properties
499,3000,30,40,400,500,2022-10-01,1,LORONG 38 GEYLANG,THE WATER EDGE,14,1,103.888758622137,1.31372150795058,1,Non-landed Properties
675,1700,30,40,400,500,2022-10-01,1,PARK ROAD,PEOPLE'S PARK COMPLEX,1,1,103.842519972666,1.28413397178419,1,Non-landed Properties
406,2600,30,40,400,500,2022-10-01,1,TANJONG RHU ROAD,THE LINE @ TANJONG RHU,15,1,103.8845296177675,1.298356406912855,1,Non-landed Properties
1008,2700,30,40,400,500,2022-10-01,1,LORONG 26 GEYLANG,CASA AERATA,14,1,103.885073728748,1.31232844000328,1,Non-landed Properties
535,2500,30,40,400,500,2022-10-01,99,PASIR PANJANG ROAD,PARC IMPERIAL,5,1,103.7834001829456,1.2813929478527979,1,Non-landed Properties
2952,2700,30,40,400,500,2022-10-01,1,BEATTY ROAD,STURDEE RESIDENCES,8,1,103.859039919341,1.3129193467866049,1,Non-landed Properties
841,2700,30,40,400,500,2022-10-01,1,TONG WATT ROAD,ROBERTSON EDGE,9,1,103.840535298568,1.2930889209212348,1,Non-landed Properties
25,2200,30,40,400,500,2022-10-01,1,JALAN LOKAM,KENSINGTON SQUARE,19,1,103.88269887975051,1.34562073485096,1,Non-landed Properties
77,3400,30,40,400,500,2022-10-01,1,SHANGHAI ROAD,RV EDGE,10,1,103.828081175071,1.2948844189265052,1,Non-landed Properties
964,2300,30,40,400,500,2022-10-01,1,RANGOON ROAD,RANGOON 88,8,1,103.85423198388349,1.31437672855076,1,Non-landed Properties
2829,2700,30,40,400,500,2022-10-01,1,GEYLANG EAST AVENUE 1,TRE RESIDENCES,14,1,103.88484235930434,1.3171974347115734,1,Non-landed Properties
1038,2500,30,40,400,500,2022-10-01,99,CHANGI ROAD,SUITES@CHANGI,14,1,103.904757510881,1.317039111455095,1,Non-landed Properties
3078,3500,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
1292,2700,30,40,400,500,2022-10-01,1,LORONG 20 GEYLANG,TREASURES @ G20,14,1,103.881521444596,1.31144563887357,1,Non-landed Properties
837,3250,30,40,400,500,2022-10-01,1,SERANGOON ROAD,REGENT RESIDENCES,12,1,103.864552498358,1.32422765671027,1,Non-landed Properties
314,2600,30,40,400,500,2022-10-01,1,ROSEWOOD DRIVE,PARC ROSEWOOD,25,1,103.78588117970818,1.428257717054441,1,Non-landed Properties
314,2400,30,40,400,500,2022-10-01,1,ROSEWOOD DRIVE,PARC ROSEWOOD,25,1,103.78588117970818,1.428257717054441,1,Non-landed Properties
3078,3400,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
3078,3500,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
530,3200,30,40,400,500,2022-10-01,1,SHELFORD ROAD,10 SHELFORD,11,1,103.8125216667995,1.3258218651919149,1,Non-landed Properties
1639,2150,30,40,400,500,2022-10-01,1,LORONG 26 GEYLANG,LA FLEUR,14,1,103.884579319213,1.3124453801617251,1,Non-landed Properties
2595,3000,30,40,400,500,2022-10-01,1,ANG MO KIO AVENUE 2,THE PANORAMA,20,1,103.83464703060876,1.3756588559095664,1,Non-landed Properties
145,2500,30,40,400,500,2022-10-01,1,ALEXANDRA ROAD,ALEXIS,3,1,103.80736423377968,1.29125277805007,1,Non-landed Properties
2994,3400,30,40,400,500,2022-10-01,1,DUNDEE ROAD,QUEENS PEAK,3,1,103.80691219570366,1.2945662990080766,1,Non-landed Properties
314,2600,30,40,400,500,2022-10-01,1,ROSEWOOD DRIVE,PARC ROSEWOOD,25,1,103.78588117970818,1.428257717054441,1,Non-landed Properties
77,2750,30,40,400,500,2022-10-01,1,SHANGHAI ROAD,RV EDGE,10,1,103.828081175071,1.2948844189265052,1,Non-landed Properties
2863,2800,30,40,400,500,2022-10-01,1,MEYAPPA CHETTIAR ROAD,THE POIZ RESIDENCES,13,1,103.86814370922272,1.3315449069588443,1,Non-landed Properties
2994,3400,30,40,400,500,2022-10-01,1,DUNDEE ROAD,QUEENS PEAK,3,1,103.80691219570366,1.2945662990080766,1,Non-landed Properties
2640,2500,30,40,400,500,2022-10-01,1,SIMS DRIVE,SIMS URBAN OASIS,14,1,103.88100274601908,1.3195559388431559,1,Non-landed Properties
203,2720,30,40,400,500,2022-10-01,1,CHANGI ROAD,MILLAGE,14,1,,,1,Non-landed Properties
1026,4800,30,40,400,500,2022-10-01,1,NORTH BRIDGE ROAD,HIGH STREET CENTRE,6,1,103.84921712944,1.28998869553165,1,Non-landed Properties
609,2250,30,40,400,500,2022-10-01,99,EASTWOOD ROAD,EASTWOOD REGENCY,16,1,103.95765016522466,1.3212613008953633,1,Non-landed Properties
2994,3400,30,40,400,500,2022-10-01,1,DUNDEE ROAD,QUEENS PEAK,3,1,103.80691219570366,1.2945662990080766,1,Non-landed Properties
694,2000,30,40,400,500,2022-10-01,1,CHANGI ROAD,THE LENOX,14,1,103.91132855073567,1.3183885398538031,1,Non-landed Properties
3078,3700,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
1088,2750,30,40,400,500,2022-10-01,1,SING JOO WALK,JOOL SUITES,8,1,103.854936380661,1.31520744505346,1,Non-landed Properties
2863,2500,30,40,400,500,2022-10-01,1,MEYAPPA CHETTIAR ROAD,THE POIZ RESIDENCES,13,1,103.86814370922272,1.3315449069588443,1,Non-landed Properties
145,2550,30,40,400,500,2022-10-01,1,ALEXANDRA ROAD,ALEXIS,3,1,103.80736423377968,1.29125277805007,1,Non-landed Properties
71,2200,30,40,400,500,2022-10-01,1,TELOK KURAU ROAD,VIBES @ EAST COAST,15,1,103.9117317027135,1.309488530368885,1,Non-landed Properties
2159,1800,30,40,400,500,2022-10-01,1,LORONG MELAYU,PALMERA EAST,14,1,103.910075663325,1.32087825678455,1,Non-landed Properties
284,2375,30,40,400,500,2022-10-01,1,JALAN MASJID,KEMBANGAN SUITES,14,1,103.9127255535555,1.3201522145093398,1,Non-landed Properties
3016,3400,30,40,400,500,2022-10-01,1,SIGLAP LINK,SEASIDE RESIDENCES,15,1,103.927428133595,1.3076282105240449,1,Non-landed Properties
675,1600,30,40,400,500,2022-10-01,1,PARK ROAD,PEOPLE'S PARK COMPLEX,1,1,103.842519972666,1.28413397178419,1,Non-landed Properties
742,2200,30,40,400,500,2022-10-01,1,CARDIFF GROVE,CARDIFF RESIDENCE,19,1,103.86608497973934,1.3550806421275567,1,Non-landed Properties
3078,3500,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
2640,3000,30,40,400,500,2022-10-01,1,SIMS DRIVE,SIMS URBAN OASIS,14,1,103.88100274601908,1.3195559388431559,1,Non-landed Properties
463,3100,30,40,400,500,2022-10-01,1,BASSEIN ROAD,8 BASSEIN,11,1,103.848108217465,1.32353748014389,1,Non-landed Properties
314,2300,30,40,400,500,2022-10-01,1,ROSEWOOD DRIVE,PARC ROSEWOOD,25,1,103.78588117970818,1.428257717054441,1,Non-landed Properties
530,3500,30,40,400,500,2022-10-01,1,SHELFORD ROAD,10 SHELFORD,11,1,103.8125216667995,1.3258218651919149,1,Non-landed Properties
254,3700,30,40,400,500,2022-10-01,1,WILKIE ROAD,WILKIE 80,9,1,103.847688269715,1.30312566931676,1,Non-landed Properties
314,2450,30,40,400,500,2022-10-01,1,ROSEWOOD DRIVE,PARC ROSEWOOD,25,1,103.78588117970818,1.428257717054441,1,Non-landed Properties
1420,2600,30,40,400,500,2022-10-01,1,SIMS AVENUE,CENTRA HEIGHTS,14,1,103.886572095993,1.31629946355352,1,Non-landed Properties
314,2500,30,40,400,500,2022-10-01,1,ROSEWOOD DRIVE,PARC ROSEWOOD,25,1,103.78588117970818,1.428257717054441,1,Non-landed Properties
1939,3300,30,40,400,500,2022-10-01,1,TONG WATT ROAD,VIVACE,9,1,103.840706726466,1.2929456458343,1,Non-landed Properties
463,2800,30,40,400,500,2022-10-01,1,BASSEIN ROAD,8 BASSEIN,11,1,103.848108217465,1.32353748014389,1,Non-landed Properties
1639,2800,30,40,400,500,2022-10-01,1,LORONG 26 GEYLANG,LA FLEUR,14,1,103.884579319213,1.3124453801617251,1,Non-landed Properties
714,2200,30,40,400,500,2022-10-01,1,LORONG 30 GEYLANG,GUILLEMARD EDGE,14,1,103.88595270432548,1.31200412668752,1,Non-landed Properties
2931,3200,30,40,400,500,2022-10-01,1,JURONG LAKE LINK,LAKE GRANDE,22,1,103.72431332798784,1.3458246910808249,1,Non-landed Properties
304,2900,30,40,400,500,2022-10-01,1,TANAH MERAH KECHIL LINK,URBAN VISTA,16,1,103.94454853789151,1.3273617304691909,1,Non-landed Properties
2994,3650,30,40,400,500,2022-10-01,1,DUNDEE ROAD,QUEENS PEAK,3,1,103.80691219570366,1.2945662990080766,1,Non-landed Properties
3078,3600,30,40,400,500,2022-10-01,99,SIMS AVENUE,PARC ESTA,14,1,103.9030921249572,1.3180048937637041,1,Non-landed Properties
2863,3200,30,40,400,500,2022-10-01,1,MEYAPPA CHETTIAR ROAD,THE POIZ RESIDENCES,13,1,103.86814370922272,1.3315449069588443,1,Non-landed Properties
2863,3000,30,40,400,500,2022-10-01,1,MEYAPPA CHETTIAR ROAD,THE POIZ RESIDENCES,13,1,103.86814370922272,1.3315449069588443,1,Non-landed Properties
2952,3000,30,40,400,500,2022-10-01,1,BEATTY ROAD,STURDEE RESIDENCES,8,1,103.859039919341,1.3129193467866049,1,Non-landed Properties
972,3500,30,40,400,500,2022-10-01,1,KIM KEAT ROAD,THE INTERWEAVE,12,1,103.85317630074952,1.3254095242527448,1,Non-landed Properties
2952,2800,30,40,400,500,2022-10-01,1,BEATTY ROAD,STURDEE RESIDENCES,8,1,103.859039919341,1.3129193467866049,1,Non-landed Properties
964,2500,30,40,400,500,2022-10-01,1,RANGOON ROAD,RANGOON 88,8,1,103.85423198388349,1.31437672855076,1,Non-landed Properties
740,2400,30,40,400,500,2022-10-01,1,RANGOON ROAD,URBAN LOFTS,8,1,103.8539068830485,1.314165031136735,1,Non-landed Properties
1038,2600,30,40,400,500,2022-10-01,99,CHANGI ROAD,SUITES@CHANGI,14,1,103.904757510881,1.317039111455095,1,Non-landed Properties
1064,3000,30,40,400,500,2022-10-01,1,WISHART ROAD,THE FORESTA @ MOUNT FABER,4,1,103.81388191402949,1.2705667617701584,1,Non-landed Properties
203,2800,30,40,400,500,2022-10-01,1,CHANGI ROAD,MILLAGE,14,1,,,1,Non-landed Properties
2128,3000,30,40,400,500,2022-10-01,1,RIVER VALLEY ROAD,RV POINT,9,1,103.842146891027,1.2938131921149298,1,Non-landed Properties
1214,2050,30,40,400,500,2022-10-01,1,RANGOON ROAD,LOFT @ RANGOON,8,1,103.853549329389,1.3149535526096749,1,Non-landed Properties
2952,3000,30,40,400,500,2022-10-01,1,BEATTY ROAD,STURDEE RESIDENCES,8,1,103.859039919341,1.3129193467866049,1,Non-landed Properties
289,3200,30,40,400,500,2022-10-01,2,LORONG 39 GEYLANG,D'WEAVE,14,1,103.890464670569,1.315541641998095,1,Non-landed Properties
1350,2900,30,40,400,500,2022-10-01,1,RACE COURSE LANE,28 RC SUITES,8,1,103.852950813671,1.3099808502289898,1,Non-landed Properties
742,2350,30,40,400,500,2022-10-01,1,CARDIFF GROVE,CARDIFF RESIDENCE,19,1,103.86608497973934,1.3550806421275567,1,Non-landed Properties
2829,2600,30,40,400,500,2022-10-01,1,GEYLANG EAST AVENUE 1,TRE RESIDENCES,14,1,103.88484235930434,1.3171974347115734,1,Non-landed Properties
514,2500,30,40,400,500,2022-10-01,1,UPPER PAYA LEBAR ROAD,SUITES @ PAYA LEBAR,19,1,103.88008819629964,1.35040799805364,1,Non-landed Properties
75,11000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
1807,18500,800,999999,8000,999999,2022-10-01,99,HUA GUAN AVENUE,HONG KONG PARK,21,3,103.78527891581572,1.3397563680456128,3,Detached House
75,16500,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
2311,15200,800,999999,8000,999999,2022-10-01,99,TUDOR CLOSE,TUDOR TEN,11,3,103.81936180554639,1.326537446421739,3,Detached House
75,21500,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,31000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,35000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,17800,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
341,24500,800,999999,8000,999999,2022-10-01,99,ASH GROVE,RAFFLES PARK,11,3,103.80384431333312,1.3343161688160481,3,Detached House
75,53850,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,30000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,16500,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,38000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,27000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,16000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,39000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
2445,33000,800,999999,8000,999999,2022-10-01,99,CORAL ISLAND,CORAL ISLAND,4,3,103.8457688971519,1.2511343738113818,3,Detached House
75,27000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,22000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,30000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,73800,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,30000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
341,22000,800,999999,8000,999999,2022-10-01,99,ASH GROVE,RAFFLES PARK,11,3,103.80384431333312,1.3343161688160481,3,Detached House
393,18000,800,999999,8000,999999,2022-10-01,99,CARMICHAEL ROAD,BRADDELL HEIGHTS ESTATE,13,3,103.86343874051541,1.3463907732078859,3,Detached House
75,25000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,20000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,70000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,45000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,17800,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
1807,18500,800,999999,8000,999999,2022-10-01,99,HUA GUAN AVENUE,HONG KONG PARK,21,3,103.78527891581572,1.3397563680456128,3,Detached House
75,22000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
1284,12000,800,999999,8000,999999,2022-10-01,99,FABER AVENUE,FABER HILLS,5,4,103.7574537630795,1.3203411873844009,4,Semi-Detached House
75,16000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,11000,800,999999,8000,999999,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
928,35000,290,300,3000,999999,2022-10-01,4,ARDMORE PARK,ARDMORE RESIDENCE,10,1,103.828598497256,1.310080667327215,1,Non-landed Properties
